track_id,track_name,artist_name,track_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,popularity,lyrics
track_0014,Song 14,Artist 1,jazz,0.4593222416493894,0.3203725754196818,10,-17.315941034830864,0,0.3998050325222867,0.8412122788814642,0.005942430796066156,0.39772705451438606,0.9915841227315726,160.2841198772977,217238,5,38,bohemian rhapsody is this the real life
track_0015,Song 15,Artist 1,reggae,0.6718863437531601,0.6335620990635549,6,-51.71569268690856,1,0.5617061559676882,0.3370016877406201,0.5467965193479642,0.22876012567109183,0.900757647701276,199.47345318684705,186076,4,98,love me tender love me true all my dreams fulfill
track_0016,Song 16,Artist 1,country,0.7592052138585045,0.007819290486614006,5,-30.325743763738615,0,0.17275614353539914,0.48263335461821255,0.9331657140073641,0.3054223616787308,0.2595779159811302,160.08266190476175,206679,3,78,hotel california welcome to the hotel california
track_0017,Song 17,Artist 1,rock,0.2866180836678539,0.10356077162383204,3,-33.87205139647237,0,0.3895846461443948,0.6706578936411508,0.40970757578628336,0.8474584274372622,0.46358066599094616,119.63093480056422,218887,3,35,hotel california welcome to the hotel california
track_0018,Song 18,Artist 1,hip-hop,0.8078846794875656,0.8592357495218019,7,-50.740045623708795,0,0.289106698387519,0.8008963303776145,0.23244844389633224,0.20574024777517708,0.60789367988367,186.4737833038595,207947,5,61,imagine all the people living life in peace
track_0019,Song 19,Artist 1,jazz,0.07605679628057627,0.9797698764297639,0,-8.034882838874779,1,0.8732829988190577,0.9890349363485993,0.767449512066746,0.5763549655100847,0.37886099677729623,189.4737154179807,110410,3,3,smells like teen spirit with the lights out
track_0020,Song 20,Artist 2,country,0.12682861253477606,0.2796745444191311,0,-43.425939938834226,0,0.07360360604404947,0.562097897984374,0.47294293040651914,0.6369523934783882,0.4401645107955038,96.33813303253288,235111,4,19,yesterday all my troubles seemed so far away
track_0021,Song 21,Artist 2,hip-hop,0.282612900535509,0.6798894950106517,11,-26.561727100143273,1,0.031143576636196935,0.8395367896741587,0.4436451490350971,0.8572990006033544,0.8673595170623266,195.50477305744698,226282,5,98,yesterday all my troubles seemed so far away
track_0022,Song 22,Artist 2,country,0.04872046018040721,0.6032176340618924,7,-4.370918450582209,0,0.9107468205558685,0.3075771257197608,0.9244811604645593,0.38088733464609004,0.022356291736975842,60.91656842745303,100720,3,63,smells like teen spirit with the lights out
track_0023,Song 23,Artist 2,country,0.7596012381048426,0.9578055895158699,4,-59.60451287146687,0,0.8514162513739364,0.3737267301537577,0.8549043444636287,0.18820392629278704,0.40295322784607623,165.95283205690674,183597,5,18,we are the champions my friends
track_0024,Song 24,Artist 2,reggae,0.4102754056570528,0.26047918756869015,6,-53.49139828073396,1,0.5161017080949523,0.014747461539939333,0.029593258832347646,0.7412985872921946,0.3689233511573413,51.259217027164645,212341,5,1,stairway to heaven and she's buying a stairway to heaven
track_0025,Song 25,Artist 2,pop,0.8803827676787996,0.8269158063236626,5,-16.474466959613636,1,0.5473571855107987,0.10530653852606253,0.9389954444913949,0.2909162986799232,0.4173643084683245,122.39671154145788,85381,4,78,bohemian rhapsody is this the real life
track_0026,Song 26,Artist 2,rock,0.9704082918948962,0.2100764679262499,7,-29.884176931150822,0,0.6108054445491333,0.8544967207946012,0.17464710938360195,0.5202836002513778,0.5676786602137622,181.8141055278349,278059,3,32,smells like teen spirit with the lights out
track_0027,Song 27,Artist 2,pop,0.32197352596319107,0.9414377769060439,9,-2.0716033199828843,0,0.29929223710247643,0.053471988140979754,0.8532902672267052,0.3270178810459199,0.3721612684755976,120.28884719333807,110707,5,49,we are the champions my friends
track_0028,Song 28,Artist 2,pop,0.1601335405942137,0.7308806353276798,6,-8.568801750888639,0,0.7759087408573043,0.5380826823546511,0.21654383089650775,0.1053619623470805,0.8498600119130262,108.21937585687319,171123,4,76,stairway to heaven and she's buying a stairway to heaven
track_0029,Song 29,Artist 2,hip-hop,0.06024838756605344,0.6163485181677427,2,-59.96400227560925,1,0.703914531469023,0.398595974600519,0.07823892614944183,0.20935528866240682,0.31794791422116386,175.27743428604015,209161,5,79,hotel california welcome to the hotel california
track_0030,Song 30,Artist 3,reggae,0.448427894898483,0.10147723375765072,4,-40.631521228327955,1,0.812111097165572,0.9730950126038284,0.7940212492932635,0.20082884544954516,0.9243964549710054,80.70335091083388,143300,3,26,we are the champions my friends
track_0031,Song 31,Artist 3,country,0.8861425236143278,0.7641809527484859,4,-47.33617279026652,1,0.41111399324666575,0.362106290666908,0.28023340752170967,0.8180150342668264,0.5309298092433308,103.11528582521136,290690,4,65,nothing else matters nothing else matters
track_0032,Song 32,Artist 3,rock,0.9808639889933558,0.6372247624035607,4,-10.473807851326711,1,0.5952769231580144,0.6366353559868401,0.4390277838973964,0.5899836765257702,0.012878662198926416,162.51094653496108,243524,5,35,sweet child of mine she's got eyes of the bluest skies
track_0033,Song 33,Artist 3,hip-hop,0.16772807205287588,0.07749826848242436,5,-45.98426491049582,1,0.6211542868461846,0.7002017465970317,0.8560938150760835,0.18186729399447576,0.7524035090205353,175.93097924222553,134231,5,33,stairway to heaven and she's buying a stairway to heaven
track_0034,Song 34,Artist 3,rock,0.30686289011017176,0.6813138082089445,2,-11.440670520180078,1,0.0963482287665216,0.44693465996443227,0.8693757341582944,0.2532501004152512,0.6318840476841557,82.6752118165036,285109,3,61,stairway to heaven and she's buying a stairway to heaven
track_0035,Song 35,Artist 3,classical,0.010398335414125937,0.9016403650461078,3,-4.391127788666708,0,0.32838373918867014,0.4363369818414664,0.06098581048706764,0.2064286324457908,0.1405856852223285,104.79203380799648,290788,5,77,stairway to heaven and she's buying a stairway to heaven
track_0036,Song 36,Artist 3,classical,0.0788119354806176,0.9540123592591128,3,-31.41013820018951,0,0.4501762121572803,0.7581799264437712,0.7340187168000251,0.5628420419890858,0.9471114377148602,63.103349470841124,163807,3,47,love me tender love me true all my dreams fulfill
track_0037,Song 37,Artist 3,electronic,0.5907267840092585,0.3069716154563521,6,-15.869046429294393,1,0.8562103416542514,0.872756353822401,0.45983492615606136,0.7090862212246886,0.5853866823069797,82.66582770392284,236950,4,6,bohemian rhapsody is this the real life
track_0038,Song 38,Artist 3,jazz,0.017184315779604886,0.9158123101213383,8,-9.874875009388255,1,0.5631382376675166,0.24308562427567404,0.3318270363437583,0.3574117970700402,0.46667517242379064,181.74542396543683,163093,3,12,smells like teen spirit with the lights out
track_0039,Song 39,Artist 3,hip-hop,0.3363396649967586,0.5514455423507418,5,-38.42940170707561,1,0.2487586616792984,0.2987570002611032,0.11068165159666488,0.6397858528054141,0.6146620088455655,159.7186582115848,280626,4,61,imagine all the people living life in peace
track_0040,Song 40,Artist 4,classical,0.6814182182629207,0.4705384551827003,8,-4.501527856546026,1,0.9079042256151151,0.20724728344490562,0.6418098131017809,0.9807541767080731,0.7996798790156354,158.95016551804417,289468,5,4,bohemian rhapsody is this the real life
track_0041,Song 41,Artist 4,electronic,0.4114179467609921,0.18553076805264757,8,-48.201801414459894,0,0.2581721836788402,0.46146721397399615,0.9819121501754118,0.9780910694135749,0.3164531646391643,59.419977743017085,168596,5,32,imagine all the people living life in peace
track_0042,Song 42,Artist 4,country,0.6281674874639245,0.1749523598504188,6,-12.756550581778455,0,0.9758874497862933,0.6705555943989154,0.632302301896991,0.5141245844212692,0.6949461837554833,150.72458175665707,167453,5,74,imagine all the people living life in peace
track_0043,Song 43,Artist 4,rock,0.9147944341291433,0.7344579721962077,8,-14.847494352484127,0,0.4892522280470979,0.885416042701341,0.6621197687168213,0.11242302287091732,0.4947001270471366,176.40365853812622,197398,5,7,we are the champions my friends
track_0044,Song 44,Artist 4,pop,0.3366059329678419,0.2806189202212991,10,-34.65581860387194,0,0.11466447064195184,0.2725402573288135,0.2728973487602434,0.28190909772826434,0.2266213352581008,85.96738349250096,134085,5,10,bohemian rhapsody is this the real life
track_0045,Song 45,Artist 4,classical,0.48808526581355205,0.9732218791266759,7,-6.981116915256123,1,0.8313222683750007,0.10548073151699844,0.26160538705533476,0.34171568771146343,0.44107410417411974,177.81550168162988,149934,4,66,we are the champions my friends
track_0046,Song 46,Artist 4,electronic,0.18260558648999126,0.913930131657251,10,-10.892263947871783,1,0.563255034681799,0.49093661570541147,0.41380774219424543,0.820388140539319,0.3602916452993701,126.89104093440162,118937,4,85,sweet child of mine she's got eyes of the bluest skies
track_0047,Song 47,Artist 4,electronic,0.7186614106691065,0.4754924958694784,5,-41.21726709128562,0,0.8751461361934189,0.4890976189181834,0.4726312315534047,0.6265677328869362,0.8183043819019927,74.59114076857412,103610,5,65,nothing else matters nothing else matters
track_0048,Song 48,Artist 4,rock,0.6374294646643733,0.46878541171024257,7,-56.134637083673475,0,0.7118969865759207,0.08381492410650038,0.30095787306839517,0.4301367319747992,0.14700338450731232,77.68258179155178,91748,4,61,nothing else matters nothing else matters
track_0049,Song 49,Artist 4,electronic,0.24990559745762186,0.3605870136271184,10,-9.384100500764909,1,0.2479020730366518,0.9001795688681387,0.02571693569788147,0.8184579201926402,0.08835691471800566,127.65112983042603,79683,3,41,we are the champions my friends
track_0050,Song 50,Artist 5,country,0.5059038728896018,0.5648987014569091,1,-47.02653672280936,0,0.07511235080661494,0.009478083782098579,0.378937107545109,0.7386729972455278,0.8793371785128705,137.83216739920607,263939,5,58,smells like teen spirit with the lights out
track_0051,Song 51,Artist 5,reggae,0.7584209688990449,0.30494362901299343,1,-34.748959584953475,0,0.48903409239477025,0.03855590137893694,0.7323995620169592,0.38317165222537675,0.4582995266730008,189.8267735607326,90856,5,16,hotel california welcome to the hotel california
track_0052,Song 52,Artist 5,country,0.6469255875894031,0.33075815455217517,5,-39.80806459679917,0,0.6012239955738626,0.9435679736587061,0.02325990305539971,0.23616626660911155,0.32323991984124556,63.07492217325997,234812,5,96,we are the champions my friends
track_0053,Song 53,Artist 5,reggae,0.7334292973030994,0.32443203759314054,4,-2.7481415337495605,0,0.2606615340302164,0.8397087276155899,0.9503699576554465,0.19777199916556698,0.2461393042662593,69.3648570140671,125186,4,85,imagine all the people living life in peace
track_0054,Song 54,Artist 5,electronic,0.8343606582317838,0.1791339007160736,1,-52.24906887006198,0,0.5040305235111302,0.46533153217154477,0.19360914897759696,0.6888748806740779,0.6033067562415201,156.62420123038248,86824,5,48,hotel california welcome to the hotel california
track_0055,Song 55,Artist 5,jazz,0.350416474911565,0.24145729536055904,3,-58.66076067124322,0,0.2899465320526714,0.6050879444974525,0.24939939228409114,0.21986264587672266,0.8161762209774884,178.41324582751278,263066,3,11,bohemian rhapsody is this the real life
track_0056,Song 56,Artist 5,rock,0.6983105524582088,0.9610274960709189,11,-42.59860388400543,1,0.018064592726917628,0.7757176605025825,0.6778158441431519,0.1073310006110233,0.037526411959672656,57.13484075674961,164834,3,95,imagine all the people living life in peace
track_0057,Song 57,Artist 5,hip-hop,0.7304883929127203,0.6331805666882695,1,-8.48499606105036,1,0.49563449958428074,0.5218725031181379,0.9505238329422403,0.47523087424793564,0.7230033233937346,77.9654360297392,148570,4,76,we are the champions my friends
track_0058,Song 58,Artist 5,pop,0.39462596406544015,0.21162183780675303,10,-47.13184222675809,0,0.23071362757894298,0.42086245047865645,0.903728984561949,0.19967439836005452,0.2917182758488812,85.7307235352333,103147,4,83,stairway to heaven and she's buying a stairway to heaven
track_0059,Song 59,Artist 5,hip-hop,0.07390411575709954,0.8663152568238687,4,-17.36607067204539,1,0.7929365851527304,0.11222474329914933,0.6592275087488322,0.36302353226575634,0.8650600024656344,166.61585770812033,133932,3,59,imagine all the people living life in peace
track_0060,Song 60,Artist 6,hip-hop,0.07794129726878851,0.8079396261870995,10,-27.49369380248158,0,0.4787037476119752,0.1983722747914115,0.7972074389095217,0.7777270577631863,0.8740862229348494,50.81057433268107,110775,5,27,nothing else matters nothing else matters
track_0061,Song 61,Artist 6,electronic,0.7229617999272383,0.8623417341302637,3,-40.55588162253228,1,0.03815043510815064,0.24621389473262933,0.9593115722106342,0.22398418164824796,0.2252447324319894,92.40601981770601,84196,5,7,nothing else matters nothing else matters
track_0062,Song 62,Artist 6,reggae,0.013320643131185306,0.07815142214593507,9,-35.380610663218135,1,0.7348286317217377,0.2830037681440777,0.896493503935535,0.10674801543417922,0.5356998713835226,191.37230960521777,126713,4,22,love me tender love me true all my dreams fulfill
track_0063,Song 63,Artist 6,jazz,0.2515544797057563,0.9042200496673628,8,-53.579580747906476,0,0.09226062574340665,0.040139155348613786,0.72604806227622,0.04882851057228044,0.9289401205118812,84.43616240129703,235158,5,13,imagine all the people living life in peace
track_0064,Song 64,Artist 6,hip-hop,0.8636131160231383,0.018105435645534573,2,-7.714927423309206,0,0.8934079299275495,0.38254886110407615,0.0042262533472094965,0.25886379875641796,0.11299184058536327,55.821866694647035,253183,4,6,we are the champions my friends
track_0065,Song 65,Artist 6,rock,0.14838423328198458,0.5465894480362048,8,-9.270744902984418,1,0.47800153844476156,0.8676037584867652,0.22395869742120122,0.5639095345158232,0.32490414368497733,166.86809820269002,81532,4,27,we are the champions my friends
track_0066,Song 66,Artist 6,jazz,0.4679539710309575,0.11000514558004537,4,-8.522908886879272,1,0.060477401922679364,0.3106179959600526,0.1942273145562886,0.3793457218323796,0.3675296863448769,121.26492630798266,130649,3,24,stairway to heaven and she's buying a stairway to heaven
track_0067,Song 67,Artist 6,electronic,0.46235652318811205,0.6779642398171337,7,-3.629718369143518,1,0.0882940650278482,0.4736638347676948,0.9550500412296109,0.7623639362392675,0.3630038689276984,81.55154492256707,172762,5,95,bohemian rhapsody is this the real life
track_0068,Song 68,Artist 6,country,0.9691560199474345,0.03937108923597543,9,-50.706929788593435,1,0.9541653378550418,0.6550499547668424,0.6094881331936595,0.08113234653796775,0.20766574598809662,86.86810438017956,84013,4,77,smells like teen spirit with the lights out
track_0069,Song 69,Artist 6,hip-hop,0.6495470230878335,0.3643082570605757,9,-42.22941285241083,1,0.9963148706949876,0.33276652647488136,0.12232554719811639,0.5829963374687734,0.0701512306701565,126.08982609058579,148096,4,87,love me tender love me true all my dreams fulfill
track_0070,Song 70,Artist 7,country,0.16040248619534514,0.8810346295069785,0,-34.97527507482858,1,0.4166206126396911,0.8851016892869573,0.9652757651712358,0.01945209496787259,0.49710863249094694,189.02081159712336,83015,3,18,bohemian rhapsody is this the real life
track_0071,Song 71,Artist 7,electronic,0.8208403674125222,0.5523672352034594,7,-2.3272761787642082,1,0.30083683441250686,0.059549774026398716,0.8314168913355184,0.25130513183760705,0.31135187052082847,193.25219663067844,231812,3,95,stairway to heaven and she's buying a stairway to heaven
track_0072,Song 72,Artist 7,classical,0.9632266929175978,0.8169017441668477,0,-42.72150468145489,1,0.3825011597739423,0.22170076199239952,0.9249057033360859,0.33259102028073206,0.5986651930308715,75.08083327414752,119698,5,57,yesterday all my troubles seemed so far away
track_0073,Song 73,Artist 7,electronic,0.0015217280829005198,0.5855056274566943,5,-20.632555760476116,1,0.8148094869538903,0.6272074847920809,0.3768842208352303,0.7741530401994412,0.858107025883943,131.03938597911116,283987,3,23,sweet child of mine she's got eyes of the bluest skies
track_0074,Song 74,Artist 7,hip-hop,0.9790998916211011,0.9547893648544178,6,-5.716864990381993,1,0.49995400014397007,0.10681660333854903,0.34219172829858024,0.45106427675555905,0.8471874967277814,63.53239034634317,110798,5,43,smells like teen spirit with the lights out
track_0075,Song 75,Artist 7,hip-hop,0.8870792422590467,0.8460533012699151,10,-49.42920846266279,1,0.2691944798577677,0.3554954756257135,0.6126585860028727,0.701687743363316,0.6784909086461748,80.96017563337493,177090,5,90,imagine all the people living life in peace
track_0076,Song 76,Artist 7,electronic,0.9486352605836207,0.023983311347963165,8,-14.129921269980528,0,0.4028614614668605,0.6367378941249224,0.7986888972635168,0.3052832536878852,0.46730019379309884,114.8229342246196,72711,4,31,stairway to heaven and she's buying a stairway to heaven
track_0077,Song 77,Artist 7,pop,0.6316365388878741,0.8863903783916799,11,-25.264666347211616,1,0.4081416995423315,0.6685940609795044,0.6030253868667689,0.36246677780338477,0.5209324962681403,163.12012274672242,277907,5,22,we are the champions my friends
track_0078,Song 78,Artist 7,classical,0.6688402927227719,0.5495241747883861,7,-25.81005474179954,0,0.2536935985542951,0.746241879831083,0.9191862690739055,0.35693966297660584,0.21250983395900713,90.10390218204196,256671,4,89,sweet child of mine she's got eyes of the bluest skies
track_0079,Song 79,Artist 7,pop,0.6496325318287617,0.5017236117777434,9,-31.372414944049677,1,0.2747830471283208,0.9629560179711527,0.9968940583854472,0.576604495519192,0.3633744724429985,137.6117159871099,276304,5,52,hotel california welcome to the hotel california
track_0080,Song 80,Artist 8,reggae,0.5803427706305457,0.07895439606953203,6,-59.63365360295866,1,0.11327575883185048,0.38822465041556053,0.37317120093604106,0.039552780225830086,0.7923950451619346,120.18916268401549,156180,5,46,yesterday all my troubles seemed so far away
track_0081,Song 81,Artist 8,country,0.2322566311815687,0.9811603569096182,3,-3.3499989843829,0,0.9683164339093316,0.2034488845528285,0.15428035650684402,0.638657549073842,0.14384350528448908,199.22914237582899,264779,5,49,yesterday all my troubles seemed so far away
track_0082,Song 82,Artist 8,hip-hop,0.6093594118197323,0.9879981807903124,10,-21.587532322796655,1,0.5485860513328236,0.817516140910667,0.9972038792916768,0.913733118017072,0.8763592903334537,190.8108675439087,235504,3,59,smells like teen spirit with the lights out
track_0083,Song 83,Artist 8,pop,0.43935813608483487,0.8625724471367396,10,-29.57243876553845,1,0.43574774729275156,0.9953101578783713,0.2161637514396353,0.5638466196415048,0.43764508521241086,122.80558733881625,229454,4,35,nothing else matters nothing else matters
track_0084,Song 84,Artist 8,country,0.3877955650193744,0.1908888569159436,0,-4.769614966444507,1,0.7918709906969924,0.22679829394161666,0.9874148806237226,0.4770381408508817,0.5092354664139138,102.75464126794274,107244,4,28,imagine all the people living life in peace
track_0085,Song 85,Artist 8,electronic,0.8585635380751561,0.7430333475399481,0,-51.368661107459054,0,0.9819324976054505,0.9869005730249336,0.12271568293715773,0.27124021595190395,0.28828870510530846,108.69731338435662,110625,4,48,bohemian rhapsody is this the real life
track_0086,Song 86,Artist 8,hip-hop,0.5971346860473881,0.2588325387752125,4,-32.372806268348164,0,0.5396526994122518,0.8166978508212547,0.9824849518287836,0.07438799094323467,0.5791069693878337,121.58214093525689,82591,5,71,nothing else matters nothing else matters
track_0087,Song 87,Artist 8,classical,0.35395680144811903,0.4203591597763019,2,-44.178500201154336,0,0.229190739235682,0.6645067830082891,0.700304915252128,0.5207163589237891,0.9314648182907387,73.17543503780533,165859,5,31,smells like teen spirit with the lights out
track_0088,Song 88,Artist 8,country,0.3824702413885931,0.8581806550312739,3,-27.67859946994968,1,0.3427631076884713,0.29363381013035006,0.21226948884438557,0.2165433966025535,0.8851586199371019,167.74545788160822,122853,5,53,we are the champions my friends
track_0089,Song 89,Artist 8,country,0.36106930586552666,0.2759413051720907,7,-26.6562621783903,0,0.014757093573556257,0.5792296710174566,0.2331660800386397,0.3021076085468116,0.16605278131753975,183.2913115235937,169735,4,14,smells like teen spirit with the lights out
track_0090,Song 90,Artist 9,reggae,0.5407871904116948,0.1492255902955717,3,-36.48069473016413,1,0.8292905984682718,0.9288212370729476,0.020305150901040236,0.4782372517891783,0.5584552764305208,79.92043438827824,112883,4,83,stairway to heaven and she's buying a stairway to heaven
track_0091,Song 91,Artist 9,country,0.5949979754303594,0.972970172047697,5,-13.591534236773377,0,0.2745039401457824,0.682411462445028,0.15397069040815925,0.03381338626825936,0.4457421413812226,181.0692518086192,70328,3,89,nothing else matters nothing else matters
track_0092,Song 92,Artist 9,classical,0.5819805498784287,0.36991098997533356,8,-44.023771141645675,0,0.6870312292644833,0.16774786068134706,0.2682409421370302,0.6084669131368358,0.8027831815369822,67.18795995090329,232043,5,39,stairway to heaven and she's buying a stairway to heaven
track_0093,Song 93,Artist 9,rock,0.5769545480116722,0.14897311930772594,3,-45.39773362051345,1,0.7454597670036259,0.026076649281242648,0.16278653116242248,0.3112437267967736,0.3827859721701733,109.77742987573083,189526,3,8,nothing else matters nothing else matters
track_0094,Song 94,Artist 9,pop,0.9035714139133072,0.4908110703426235,8,-42.08887048624278,0,0.6433083405440398,0.1275679377007063,0.6800696520237355,0.18838885205835665,0.8590081638049493,174.9388122301979,80874,5,21,bohemian rhapsody is this the real life
track_0095,Song 95,Artist 9,jazz,0.0770655215277185,0.583079546444391,11,-26.147093953379468,0,0.16921474765538957,0.3364322877036645,0.1507455307429202,0.48430325033299637,0.8096246546051875,73.63848923013464,255370,3,54,smells like teen spirit with the lights out
track_0096,Song 96,Artist 9,reggae,0.8931944126114838,0.937735104210923,10,-47.19228564190557,0,0.20817180910330813,0.8473908165791246,0.49928368776901677,0.9330466562936475,0.07817896458807061,115.634215461498,228127,5,81,stairway to heaven and she's buying a stairway to heaven
track_0097,Song 97,Artist 9,country,0.39592766719423567,0.7453663625392595,0,-15.542224073281176,1,0.23456792449344,0.9997678584431829,0.13012563555180368,0.4163784720375925,0.9082133805760136,196.38848286184148,164042,4,76,smells like teen spirit with the lights out
track_0098,Song 98,Artist 9,country,0.1985460284518772,0.7783536262941674,4,-24.882263822839775,0,0.5526527567264876,0.9736142970803002,0.7079884696478518,0.9965604332531681,0.0333748246002461,102.34437818192217,112683,3,47,we are the champions my friends
track_0099,Song 99,Artist 9,country,0.2296521736781567,0.7206891937744703,0,-3.9779441017213344,0,0.20203897602903087,0.8154430340351372,0.4936153377317116,0.5113725173513358,0.8808356809241075,93.66412845456348,250448,5,30,imagine all the people living life in peace
track_0100,Song 100,Artist 10,jazz,0.03517817423927061,0.0664779064976897,8,-21.979489765510806,0,0.1924106029622049,0.9686843865229667,0.3165437439323555,0.19404807966144322,0.16407312982343414,79.70684058039467,231268,5,11,love me tender love me true all my dreams fulfill
track_0101,Song 101,Artist 10,country,0.05710265073606968,0.2470188371006058,6,-21.07633014246781,1,0.12526158773111606,0.6010180428645043,0.7774618509343146,0.8271162712847708,0.20395542685489676,106.95478396544974,234915,3,50,we are the champions my friends
track_0102,Song 102,Artist 10,jazz,0.4277382041847738,0.8069198078929622,2,-17.610868973499016,0,0.17815253964002797,0.5494603687012353,4.757510377673135e-05,0.48724583965053514,0.2896376142519652,75.0949938627067,299912,5,91,smells like teen spirit with the lights out
track_0103,Song 103,Artist 10,hip-hop,0.8899166607322508,0.8420338039521409,2,-36.70327736329004,0,0.8739344450644955,0.18363108461489253,0.5244912787612495,0.0804925760329841,0.5026264955268029,172.83280550839578,289230,4,90,imagine all the people living life in peace
track_0104,Song 104,Artist 10,pop,0.2634290768016847,0.48712713049141687,0,-53.64121932047682,1,0.9717704672180002,0.6577986814130268,0.7853512703087423,0.03884985773735983,0.028608384086078797,84.49148671290567,217308,4,64,stairway to heaven and she's buying a stairway to heaven
track_0105,Song 105,Artist 10,jazz,0.524090100182735,0.6522922675550911,7,-13.427752094553064,1,0.39118542905241616,0.40930011553798495,0.8934701300929431,0.28489053641433826,0.37666189309856235,137.5943692177151,118656,3,82,sweet child of mine she's got eyes of the bluest skies
track_0106,Song 106,Artist 10,reggae,0.5294740530938813,0.3425991392470429,3,-27.165359629180493,1,0.7976022416766563,0.0033491400169580743,0.7620279594469532,0.8113865315730886,0.3617233161516269,164.4030145261008,174811,4,84,nothing else matters nothing else matters
track_0107,Song 107,Artist 10,reggae,0.16671656782020028,0.3445660404028257,9,-36.53366028229622,1,0.5558182850174171,0.13948868514560675,0.696953215467798,0.43947592798097346,0.16118674632082708,186.9563055094625,242327,4,75,stairway to heaven and she's buying a stairway to heaven
track_0108,Song 108,Artist 10,country,0.39188285963508174,0.6226351398148228,9,-23.47101471342191,0,0.6217806073522768,0.9247233964428939,0.9598263853644542,0.945082373990577,0.7636260316194593,173.96580921835204,254321,3,80,imagine all the people living life in peace
track_0109,Song 109,Artist 10,classical,0.07156311329216847,0.5434095369392927,8,-52.01834398867829,0,0.6265469280839576,0.9137751010891849,0.1939517038248828,0.9951478915773487,0.9379890872767174,87.34564849491116,159359,5,90,love me tender love me true all my dreams fulfill
